STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,inet_spd,Internet speed,terrtypo,Territorial typology,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag)
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2017,,84.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2018,,85,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2019,,85.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2020,,89.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,EL,Greece,2013,,93.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,EL,Greece,2014,,94.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,EL,Greece,2015,,94.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,EL,Greece,2016,,94.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,EL,Greece,2017,,95,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,EL,Greece,2018,,95.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,EL,Greece,2019,,99.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,EL,Greece,2020,,99.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,ES,Spain,2013,,96.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,ES,Spain,2014,,95.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,ES,Spain,2015,,95.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,ES,Spain,2016,,95.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,ES,Spain,2017,,95.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,ES,Spain,2018,,96.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,ES,Spain,2019,,95.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,ES,Spain,2020,,95.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FI,Finland,2013,,96.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FI,Finland,2014,,96.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FI,Finland,2015,,96.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FI,Finland,2016,,96.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FI,Finland,2017,,96.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FI,Finland,2018,,94.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FI,Finland,2019,,93,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FI,Finland,2020,,93,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FR,France,2013,,97,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FR,France,2014,,97,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FR,France,2015,,97.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FR,France,2016,,97.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FR,France,2017,,97.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FR,France,2018,,97.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FR,France,2019,,99.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,FR,France,2020,,99.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2013,,95.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2014,,95.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2015,,96.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2016,,96.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2017,,98.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2018,,99.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2019,,99.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2020,,99.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2013,,93.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2014,,93.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2015,,94.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2016,,94.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2017,,94.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2018,,94,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2019,,95.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2020,,95.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2013,,95.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2014,,95.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2015,,95.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2016,,95.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2017,,96.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2018,,96.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2019,,96.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2020,,94.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2013,,92.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2014,,96.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2015,,96.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2016,,97.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2017,,98,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2018,,97.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2019,,96.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2020,,96.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IT,Italy,2013,,95.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IT,Italy,2014,,95.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IT,Italy,2015,,98.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IT,Italy,2016,,95.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IT,Italy,2017,,95.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IT,Italy,2018,,96,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IT,Italy,2019,,96.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,IT,Italy,2020,,96.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2013,,79.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2014,,79.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2015,,80.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2016,,81,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2017,,82,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2018,,84.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2019,,85.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2020,,84.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LU,Luxembourg,2013,,100,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LU,Luxembourg,2014,,100,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LU,Luxembourg,2015,,100,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LU,Luxembourg,2016,,100,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LU,Luxembourg,2017,,100,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LU,Luxembourg,2018,,100,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LU,Luxembourg,2019,,100,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LU,Luxembourg,2020,,100,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LV,Latvia,2013,,91.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LV,Latvia,2014,,91.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LV,Latvia,2015,,92.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LV,Latvia,2016,,92.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LV,Latvia,2017,,92.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LV,Latvia,2018,,93.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LV,Latvia,2019,,93.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,LV,Latvia,2020,,94,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,MT,Malta,2013,,100,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,MT,Malta,2014,,99.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,MT,Malta,2015,,99.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,MT,Malta,2016,,99.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,MT,Malta,2017,,100,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,MT,Malta,2018,,100,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,MT,Malta,2019,,100,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,MT,Malta,2020,,100,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NL,Netherlands,2013,,99.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NL,Netherlands,2014,,99.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NL,Netherlands,2015,,99.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NL,Netherlands,2016,,99.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NL,Netherlands,2017,,99.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NL,Netherlands,2018,,99.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NL,Netherlands,2019,,99.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NL,Netherlands,2020,,99.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NO,Norway,2013,,96.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NO,Norway,2014,,95.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NO,Norway,2015,,100,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NO,Norway,2016,,95.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NO,Norway,2017,,94.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NO,Norway,2018,,96.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NO,Norway,2019,,98,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,NO,Norway,2020,,97.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,PL,Poland,2013,,66.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,PL,Poland,2014,,67.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,PL,Poland,2015,,67.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT2,More than 2 megabits per second (Mbps),TOTAL,Total,PL,Poland,2016,,68.3,,,
